1220,-685
1221,-666
1222,-647
1223,-628
1224,-608
1225,-588
1226,-567
1227,-546
1228,-525
1229,-504
1230,-482
1231,-460
1232,-437
1233,-414
1234,-391
1235,-368
1236,-345
1237,-321
1238,-297
1239,-273
1240,-249
1241,-224
1242,-200
1243,-175
1244,-150
1245,-125
1246,-100
1247,-75
1248,-50
1249,-25
1250,0
1251,25
1252,50
1253,75
1254,100
1255,125
1256,150
1257,175
1258,200
1259,224
1260,249
1261,273
1262,297
1263,321
1264,345
1265,368
1266,391
1267,414
1268,437
1269,460
1270,482
1271,504
1272,525
1273,546
1274,567
1275,588
1276,608
1277,628
1278,647
1279,666
1280,685
1281,703
1282,720
1283,738
1284,754
1285,771
1286,786
1287,802
1288,816
1289,831
1290,844
1291,858
1292,870
1293,882
1294,894
1295,905
1296,915
1297,925
1298,934
1299,943
1300,951
1301,959
1302,965
1303,972
1304,977
1305,982
1306,987
1307,990
1308,994
1309,996
1310,998
1311,999
1312,1000
1313,1000
1314,999
1315,998
1316,996
1317,994
1318,990
1319,987
1320,982
1321,977
1322,972
1323,965
1324,959
1325,951
1326,943
1327,934
1328,925
1329,915
1330,905
1331,894
1332,882
1333,870
1334,858
1335,844
1336,831
1337,816
1338,802
1339,786
1340,771
1341,754
1342,738
1343,720
1344,703
1345,685
1346,666
1347,647
1348,628
1349,608
1350,588
1351,567
1352,546
1353,525
1354,504
1355,482
1356,460
1357,437
1358,414
1359,391
1360,368
1361,345
1362,321
1363,297
1364,273
1365,249
1366,224
1367,200
1368,175
1369,150
1370,125
1371,100
1372,75
1373,50
1374,25
1375,0
1376,-25
1377,-50
1378,-75
1379,-100
1380,-125
1381,-150
1382,-175
1383,-200
1384,-224
1385,-249
1386,-273
1387,-297
1388,-321
1389,-345
1390,-368
1391,-391
1392,-414
1393,-437
1394,-460
1395,-482
1396,-504
1397,-525
1398,-546
1399,-567
1400,-588
1401,-608
1402,-628
1403,-647
1404,-666
1405,-685
1406,-703
1407,-720
1408,-738
1409,-754
1410,-771
1411,-786
1412,-802
1413,-816
1414,-831
1415,-844
1416,-858
1417,-870
1418,-882
1419,-894
1420,-905
1421,-915
1422,-925
1423,-934
1424,-943
1425,-951
1426,-959
1427,-965
1428,-972
1429,-977
1430,-982
1431,-987
1432,-990
1433,-994
1434,-996
1435,-998
1436,-999
1437,-1000
1438,-1000
1439,-999
1440,-998
1441,-996
1442,-994
1443,-990
1444,-987
1445,-982
1446,-977
1447,-972
1448,-965
1449,-959
1450,-951
1451,-943
1452,-934
1453,-925
1454,-915
1455,-905
1456,-894
1457,-882
1458,-870
1459,-858
1460,-844
1461,-831
1462,-816
1463,-802
1464,-786
1465,-771
1466,-754
1467,-738
1468,-720
1469,-703
1470,-685
1471,-666
1472,-647
1473,-628
1474,-608
1475,-588
1476,-567
1477,-546
1478,-525
1479,-504
1480,-482
1481,-460
1482,-437
1483,-414
1484,-391
1485,-368
1486,-345
1487,-321
1488,-297
1489,-273
1490,-249
1491,-224
1492,-200
1493,-175
1494,-150
1495,-125
1496,-100
1497,-75
1498,-50
1499,-25
1500,0
1501,25
1502,50
1503,75
1504,100
1505,125
1506,150
1507,175
1508,200
1509,224
1510,249
1511,273
1512,297
1513,321
1514,345
1515,368
1516,391
1517,414
1518,437
1519,460
1520,482
1521,504
1522,525
1523,546
1524,567
1525,588
1526,608
1527,628
1528,647
1529,666
1530,685
1531,703
1532,720
1533,738
1534,754
1535,771
1536,786
1537,802
1538,816
1539,831
1540,844
1541,858
1542,870
1543,882
1544,894
1545,905
1546,915
1547,925
1548,934
1549,943
1550,951
1551,959
1552,965
1553,972
1554,977
1555,982
1556,987
1557,990
1558,994
1559,996
1560,998
1561,999
1562,1000
1563,1000
1564,999
1565,998
1566,996
1567,994
1568,990
1569,987
1570,982
1571,977
1572,972
1573,965
1574,959
1575,951
1576,943
1577,934
1578,925
1579,915
1580,905
1581,894
1582,882
1583,870
1584,858
1585,844
1586,831
1587,816
1588,802
1589,786
1590,771
1591,754
1592,738
1593,720
1594,703
1595,685
1596,666
1597,647
1598,628
1599,608
1600,588
1601,567
1602,546
1603,525
1604,504
1605,482
1606,460
1607,437
1608,414
1609,391
1610,368
1611,345
1612,321
1613,297
1614,273
1615,249
1616,224
1617,200
1618,175
1619,150
1620,125
1621,100
1622,75
1623,50
1624,25
1625,0
1626,-25
1627,-50
1628,-75
1629,-100
1630,-125
1631,-150
1632,-175
1633,-200
1634,-224
1635,-249
1636,-273
1637,-297
1638,-321
1639,-345
1640,-368
1641,-391
1642,-414
1643,-437
1644,-460
1645,-482
1646,-504
1647,-525
1648,-546
1649,-567
1650,-588
1651,-608
1652,-628
1653,-647
1654,-666
1655,-685
1656,-703
1657,-720
1658,-738
1659,-754
1660,-771
1661,-786
1662,-802
1663,-816
1664,-831
1665,-844
1666,-858
1667,-870
1668,-882
1669,-894
1670,-905
1671,-915
1672,-925
1673,-934
1674,-943
1675,-951
1676,-959
1677,-965
1678,-972
1679,-977
1680,-982
1681,-987
1682,-990
1683,-994
1684,-996
1685,-998
1686,-999
1687,-1000
1688,-1000
1689,-999
1690,-998
1691,-996
1692,-994
1693,-990
1694,-987
1695,-982
1696,-977
1697,-972
1698,-965
1699,-959
1700,-951
1701,-943
1702,-934
1703,-925
1704,-915
1705,-905
1706,-894
1707,-882
1708,-870
1709,-858
1710,-844
1711,-831
1712,-816
1713,-802
1714,-786
1715,-771
1716,-754
1717,-738
1718,-720
1719,-703
1720,-685
1721,-666
1722,-647
1723,-628
1724,-608
1725,-588
1726,-567
1727,-546
1728,-525
1729,-504
1730,-482
1731,-460
1732,-437
1733,-414
1734,-391
1735,-368
1736,-345
1737,-321
1738,-297
1739,-273
1740,-249
1741,-224
1742,-200
1743,-175
1744,-150
1745,-125
1746,-100
1747,-75
1748,-50
1749,-25
1750,0
1751,25
1752,50
1753,75
1754,100
1755,125
1756,150
1757,175
1758,200
1759,224
1760,249
1761,273
1762,297
1763,321
1764,345
1765,368
1766,391
1767,414
1768,437
1769,460
1770,482
1771,504
1772,525
1773,546
1774,567
1775,588
1776,608
1777,628
1778,647
1779,666
1780,685
1781,703
1782,720
1783,738
1784,754
1785,771
1786,786
1787,802
1788,816
1789,831
1790,844
1791,858
1792,870
1793,882
1794,894
1795,905
1796,915
1797,925
1798,934
1799,943
1800,951
1801,959
1802,965
1803,972
1804,977
1805,982
1806,987
1807,990
1808,994
1809,996
1810,998
1811,999
1812,1000
1813,1000
1814,999
1815,998
1816,996
1817,994
1818,990
1819,987
1820,982
1821,977
1822,972
1823,965
1824,959
1825,951
1826,943
1827,934
1828,925
1829,915
1830,905
1831,894
1832,882
1833,870
1834,858
1835,844
1836,831
1837,816
1838,802
1839,786
1840,771
1841,754
1842,738
1843,720
1844,703
1845,685
1846,666
1847,647
1848,628
1849,608
1850,588
1851,567
1852,546
1853,525
1854,504
1855,482
1856,460
1857,437
1858,414
1859,391
1860,368
1861,345
1862,321
1863,297
1864,273
1865,249
1866,224
1867,200
1868,175
1869,150
1870,125
1871,100
1872,75
1873,50
1874,25
1875,0
1876,-25
1877,-50
1878,-75
1879,-100
1880,-125
1881,-150
1882,-175
1883,-200
1884,-224
1885,-249
1886,-273
1887,-297
1888,-321
1889,-345
1890,-368
1891,-391
1892,-414
1893,-437
1894,-460
1895,-482
1896,-504
1897,-525
1898,-546
1899,-567
1900,-588
1901,-608
1902,-628
1903,-647
1904,-666
1905,-685
1906,-703
1907,-720
1908,-738
1909,-754
1910,-771
1911,-786
1912,-802
1913,-816
1914,-831
1915,-844
1916,-858
1917,-870
1918,-882
1919,-894
1920,-905
1921,-915
1922,-925
1923,-934
1924,-943
1925,-951
1926,-959
1927,-965
1928,-972
1929,-977
1930,-982
1931,-987
1932,-990
1933,-994
1934,-996
1935,-998
1936,-999
1937,-1000
1938,-1000
1939,-999
1940,-998
1941,-996
1942,-994
1943,-990
1944,-987
1945,-982
1946,-977
1947,-972
1948,-965
1949,-959
1950,-951
1951,-943
1952,-934
1953,-925
1954,-915
1955,-905
1956,-894
1957,-882
1958,-870
1959,-858
1960,-844
1961,-831
1962,-816
1963,-802
1964,-786
1965,-771
1966,-754
1967,-738
1968,-720
1969,-703
1970,-685
1971,-666
1972,-647
1973,-628
1974,-608
1975,-588
1976,-567
1977,-546
1978,-525
1979,-504
1980,-482
1981,-460
1982,-437
1983,-414
1984,-391
1985,-368
1986,-345
1987,-321
1988,-297
1989,-273
1990,-249
1991,-224
1992,-200
1993,-175
1994,-150
1995,-125
1996,-100
1997,-75
1998,-50
1999,-25
2000,0
2001,25
2002,50
2003,75
2004,100
2005,125
2006,150
2007,175
2008,200
2009,224
2010,249
2011,273
2012,297
2013,321
2014,345
2015,368
2016,391
2017,414
2018,437
2019,460
2020,482
2021,504
2022,525
2023,546
2024,567
2025,588
2026,608
2027,628
2028,647
2029,666
2030,685
2031,703
2032,720
2033,738
2034,754
2035,771
2036,786
2037,802
2038,816
2039,831
2040,844
2041,858
2042,870
2043,882
2044,894
2045,905
2046,915
2047,925
2048,934
2049,943
2050,951
2051,959
2052,965
2053,972
2054,977
2055,982
2056,987
2057,990
2058,994
2059,996
2060,998
2061,999
2062,1000
2063,1000
2064,999
2065,998
2066,996
2067,994
2068,990
2069,987
2070,982
2071,977
2072,972
2073,965
2074,959
2075,951
2076,943
2077,934
2078,925
2079,915
2080,905
2081,894
2082,882
2083,870
2084,858
2085,844
2086,831
2087,816
2088,802
2089,786
2090,771
2091,754
2092,738
2093,720
2094,703
2095,685
2096,666
2097,647
2098,628
2099,608
2100,588
2101,567
2102,546
2103,525
2104,504
2105,482
2106,460
2107,437
2108,414
2109,391
2110,368
2111,345
2112,321
2113,297
2114,273
2115,249
2116,224
2117,200
2118,175
2119,150
2120,125
2121,100
2122,75
2123,50
2124,25
2125,0
2126,-25
2127,-50
2128,-75
2129,-100
2130,-125
2131,-150
2132,-175
2133,-200
2134,-224
2135,-249
2136,-273
2137,-297
2138,-321
2139,-345
2140,-368
2141,-391
2142,-414
2143,-437
2144,-460
2145,-482
2146,-504
2147,-525
2148,-546
2149,-567
2150,-588
2151,-608
2152,-628
2153,-647
2154,-666
2155,-685
2156,-703
2157,-720
2158,-738
2159,-754
2160,-771
2161,-786
2162,-802
2163,-816
2164,-831
2165,-844
2166,-858
2167,-870
2168,-882
2169,-894
2170,-905
2171,-915
2172,-925
2173,-934
2174,-943
2175,-951
2176,-959
2177,-965
2178,-972
2179,-977
2180,-982
2181,-987
2182,-990
2183,-994
2184,-996
2185,-998
2186,-999
2187,-1000
2188,-1000
2189,-999
2190,-998
2191,-996
2192,-994
2193,-990
2194,-987
2195,-982
2196,-977
2197,-972
2198,-965
2199,-959
2200,-951
2201,-943
2202,-934
2203,-925
2204,-915
2205,-905
2206,-894
2207,-882
2208,-870
2209,-858
2210,-844
2211,-831
2212,-816
2213,-802
2214,-786
2215,-771
2216,-754
2217,-738
2218,-720
2219,-703
2220,-685
2221,-666
2222,-647
2223,-628
2224,-608
2225,-588
2226,-567
2227,-546
2228,-525
2229,-504
2230,-482
2231,-460
2232,-437
2233,-414
2234,-391
2235,-368
2236,-345
2237,-321
2238,-297
2239,-273
2240,-249
2241,-224
2242,-200
2243,-175
2244,-150
2245,-125
2246,-100
2247,-75
2248,-50
2249,-25
2250,0
2251,25
2252,50
2253,75
2254,100
2255,125
2256,150
2257,175
2258,200
2259,224
2260,249
2261,273
2262,297
2263,321
2264,345
2265,368
2266,391
2267,414
2268,437
2269,460
2270,482
2271,504
2272,525
2273,546
2274,567
2275,588
2276,608
2277,628
2278,647
2279,666
2280,685
2281,703
2282,720
2283,738
2284,754
2285,771
2286,786
2287,802
2288,816
2289,831
2290,844
2291,858
2292,870
2293,882
2294,894
2295,905
2296,915
2297,925
2298,934
2299,943
2300,951
2301,959
2302,965
2303,972
2304,977
2305,982
2306,987
2307,990
2308,994
2309,996
2310,998
2311,999
2312,1000
2313,1000
2314,999
2315,998
2316,996
2317,994
2318,990
2319,987
2320,982
2321,977
2322,972
2323,965
2324,959
2325,951
2326,943
2327,934
2328,925
2329,915
2330,905
2331,894
2332,882
2333,870
2334,858
2335,844
2336,831
2337,816
2338,802
2339,786
2340,771
2341,754
2342,738
2343,720
2344,703
2345,685
2346,666
2347,647
2348,628
2349,608
2350,588
2351,567
2352,546
2353,525
2354,504
2355,482
2356,460
2357,437
2358,414
2359,391
2360,368
2361,345
2362,321
2363,297
2364,273
2365,249
2366,224
2367,200
2368,175
2369,150
2370,125
2371,100
2372,75
2373,50
2374,25
2375,0
2376,-25
2377,-50
2378,-75
2379,-100
2380,-125
2381,-150
2382,-175
2383,-200
2384,-224
2385,-249
2386,-273
2387,-297
2388,-321
2389,-345
2390,-368
2391,-391
2392,-414
2393,-437
2394,-460
2395,-482
2396,-504
2397,-525
2398,-546
2399,-567
2400,-588
2401,-608
2402,-628
2403,-647
2404,-666
2405,-685
2406,-703
2407,-720
2408,-738
2409,-754
2410,-771
2411,-786
2412,-802
2413,-816
2414,-831
2415,-844
2416,-858
2417,-870
2418,-882
2419,-894
2420,-905
2421,-915
2422,-925
2423,-934
2424,-943
2425,-951
2426,-959
2427,-965
2428,-972
2429,-977
2430,-982
2431,-987
2432,-990
2433,-994
2434,-996
2435,-998
2436,-999
2437,-1000
2438,-1000
2439,-999
2440,-998
2441,-996
2442,-994
2443,-990
2444,-987
2445,-982
2446,-977
2447,-972
2448,-965
2449,-959
2450,-951
2451,-943
2452,-934
2453,-925
2454,-915
2455,-905
2456,-894
2457,-882
2458,-870
2459,-858
2460,-844
2461,-831
2462,-816
2463,-802
2464,-786
2465,-771
2466,-754
2467,-738
2468,-720
2469,-703
2470,-685
2471,-666
2472,-647
2473,-628
2474,-608
2475,-588
2476,-567
2477,-546
2478,-525
2479,-504
2480,-482
2481,-460
2482,-437
2483,-414
2484,-391
2485,-368
2486,-345
2487,-321
2488,-297
2489,-273
2490,-249
2491,-224
2492,-200
2493,-175
2494,-150
2495,-125
2496,-100
2497,-75
2498,-50
2499,-25
2500,0
2501,25
2502,50
2503,75
2504,100
2505,125
2506,150
2507,175
2508,200
2509,224
2510,249
2511,273
2512,297
2513,321
2514,345
2515,368
2516,391
2517,414
2518,437
2519,460
2520,482
2521,504
2522,525
2523,546
2524,567
2525,588
2526,608
2527,628
2528,647
2529,666
2530,685
2531,703
2532,720
2533,738
2534,754
2535,771
2536,786
2537,802
2538,816
2539,831
2540,844
2541,858
2542,870
2543,882
2544,894
2545,905
2546,915
2547,925
2548,934
2549,943
2550,951
2551,959
2552,965
2553,972
2554,977
2555,982
2556,987
2557,990
2558,994
2559,996
2560,998
2561,999
2562,1000
2563,1000
2564,999
2565,998
2566,996
2567,994
2568,990
2569,987
2570,982
2571,977
2572,972
2573,965
2574,959
2575,951
2576,943
2577,934
2578,925
2579,915
2580,905
2581,894
2582,882
2583,870
2584,858
2585,844
2586,831
2587,816
2588,802
2589,786
2590,771
2591,754
2592,738
2593,720
2594,703
2595,685
2596,666
2597,647
2598,628
2599,608
2600,588
2601,567
2602,546
2603,525
2604,504
2605,482
2606,460
2607,437
2608,414
2609,391
2610,368
2611,345
2612,321
2613,297
2614,273
2615,249
2616,224
2617,200
2618,175
2619,150
2620,125
2621,100
2622,75
2623,50
2624,25
2625,0
2626,-25
2627,-50
2628,-75
2629,-100
2630,-125
2631,-150
2632,-175
2633,-200
2634,-224
2635,-249
2636,-273
2637,-297
2638,-321
2639,-345
2640,-368
2641,-391
2642,-414
2643,-437
2644,-460
2645,-482
2646,-504
2647,-525
2648,-546
2649,-567
2650,-588
2651,-608
2652,-628
2653,-647
2654,-666
2655,-685
2656,-703
2657,-720
2658,-738
2659,-754
2660,-771
2661,-786
2662,-802
2663,-816
2664,-831
2665,-844
2666,-858
2667,-870
2668,-882
2669,-894
2670,-905
2671,-915
2672,-925
2673,-934
2674,-943
2675,-951
2676,-959
2677,-965
2678,-972
2679,-977
2680,-982
2681,-987
2682,-990
2683,-994
2684,-996
2685,-998
2686,-999
2687,-1000
2688,-1000
2689,-999
2690,-998
2691,-996
2692,-994
2693,-990
2694,-987
2695,-982
2696,-977
2697,-972
2698,-965
2699,-959
2700,-951
2701,-943
2702,-934
2703,-925
2704,-915
2705,-905
2706,-894
2707,-882
2708,-870
2709,-858
2710,-844
2711,-831
2712,-816
2713,-802
2714,-786
2715,-771
2716,-754
2717,-738
2718,-720
2719,-703
2720,-685
2721,-666
2722,-647
2723,-628
